종목코드,년도,분기,배당금지급,유동자산,유동부채,영업이익(손실),수익(매출액),당기순이익(손실),자본총계,자산총계,부채총계,ATR,MARKETCAP,TSF_SLOPE
038110,2021.0,3.0,795814895.0,258276000000.0,456266000000.0,-318733659.0,349663000000.0,2590349474.0,100264000000.0,650118000000.0,549854000000.0,0.081,161067019583.319,0.117
038290,2021.0,3.0,2927361000.0,94139089220.0,71931832872.0,1704730396.0,28472702641.0,-83875629.0,192404000000.0,274220000000.0,81816184600.0,0.029,318737378445.117,-0.196
038540,2021.0,3.0,9803922.0,2433760000000.0,3338270000000.0,28247281652.0,123471000000.0,77333067334.0,773168000000.0,4705970000000.0,3932810000000.0,0.031,487995501889.961,0.127
038680,2021.0,3.0,1165217200.0,155163000000.0,104574000000.0,-935089446.0,76908172076.0,-7725676693.0,73155598220.0,210032000000.0,136876000000.0,0.045,133462329155.001,-0.125
039030,2021.0,3.0,3666279900.0,352811000000.0,71650499340.0,23467990420.0,108155000000.0,62049049606.0,473930000000.0,547653000000.0,73722742559.0,0.03,1318192337920.0,0.023
039290,2021.0,3.0,122529870.0,36277076223.0,20391603765.0,1138221621.0,35986526232.0,4600123829.0,61472021526.0,83718793288.0,22246771762.0,0.049,93460187541.6425,-0.262
039420,2021.0,3.0,1323141540.0,27343508562.0,10373154397.0,1750739782.0,10439788413.0,4965843398.0,43631045005.0,56644911326.0,13013866321.0,0.052,98309745130.6667,-0.188
039440,2021.0,3.0,2252790000.0,154577000000.0,72447650153.0,8079827390.0,82184029033.0,13562143091.0,183969000000.0,262030000000.0,78061064083.0,0.035,245365224485.926,-0.063
039570,2021.0,3.0,6033835200.0,174261000000.0,41486867679.0,1375039911.0,50817846763.0,1785943263.0,166079000000.0,208890000000.0,42810596548.0,0.029,315384686514.228,-0.155
040420,2021.0,3.0,5701823400.0,25265673889.0,34166560059.0,5483732902.0,26634322916.0,10965684592.0,69349555682.0,106702000000.0,37352821701.0,0.013,114602817583.498,0.007
040910,2021.0,3.0,5895349250.0,110545000000.0,20972163435.0,-752042727.0,28467565509.0,3720673154.0,174513000000.0,204874000000.0,30360875187.0,0.031,245582342369.825,-0.169
041440,2021.0,3.0,356834240.0,204884000000.0,94219935376.0,-581321721.0,75799558483.0,6375605657.0,189197000000.0,288645000000.0,99447703557.0,0.029,108391471208.136,-0.184
041520,2021.0,3.0,7312437600.0,184257000000.0,41598756553.0,-2461478058.0,48755369405.0,5119941583.0,211078000000.0,262199000000.0,51120977628.0,0.027,102751026431.076,-0.199
041650,2021.0,3.0,968015500.0,279697000000.0,242584000000.0,1589816424.0,98265911013.0,1214555639.0,181597000000.0,474880000000.0,293284000000.0,0.026,89321148441.5044,-0.151
041930,2021.0,3.0,1701946080.0,162246000000.0,113763000000.0,2758503120.0,74521736491.0,4649130713.0,142395000000.0,267597000000.0,125202000000.0,0.048,248059971604.969,0.197
042600,2021.0,3.0,244631380.0,67044216603.0,95781807617.0,-33662943.0,51870938748.0,48703388296.0,129907000000.0,255210000000.0,125303000000.0,0.085,278909249629.945,1.241
043150,2021.0,3.0,1485425600.0,242765000000.0,92627594955.0,17802246145.0,83188924058.0,19137413136.0,277630000000.0,410832000000.0,133202000000.0,0.039,606053526049.447,0.242
043650,2021.0,3.0,2571274560.0,86819335762.0,11774684285.0,2896852287.0,17829012297.0,13609211506.0,233844000000.0,255684000000.0,21839348764.0,0.043,153581497537.343,0.072
044340,2021.0,3.0,8022652200.0,196495000000.0,175487000000.0,11604951523.0,106293000000.0,21889085928.0,201009000000.0,400583000000.0,199574000000.0,0.022,341382212033.027,-0.15
045100,2021.0,3.0,8698714000.0,329187000000.0,143116000000.0,12712702816.0,192664000000.0,32482541326.0,399261000000.0,552744000000.0,153483000000.0,0.029,275400025420.291,-0.116
045970,2021.0,3.0,0.0,193474000000.0,175456000000.0,-1851845592.0,117119000000.0,5459650439.0,211685000000.0,415916000000.0,204231000000.0,0.028,218676667123.87,-0.233
048770,2021.0,3.0,491649660.0,68924150383.0,60052184733.0,4150991.0,21550856211.0,1787744992.0,38399422492.0,110280000000.0,71880577633.0,0.035,62164018207.6701,-0.162
049430,2021.0,3.0,1678624790.0,93703134722.0,13798708139.0,2114669013.0,21805847124.0,14929669505.0,176409000000.0,195721000000.0,19311178533.0,0.046,109480858989.078,-0.24
049480,2021.0,3.0,466661625.0,84165412523.0,53996509209.0,2675600103.0,39300080208.0,2364240645.0,78537264409.0,136275000000.0,57737903153.0,0.075,101023047834.566,-0.58
049720,2021.0,3.0,5909590550.0,30124487777.0,33567199959.0,2383472457.0,35635413234.0,7224931703.0,30434237423.0,73949651035.0,43515413612.0,0.028,142284950241.943,0.122
049950,2021.0,3.0,0.0,81314729665.0,28462708311.0,6417772508.0,33924854712.0,8542126014.0,107890000000.0,139509000000.0,31618429424.0,0.028,208411764546.634,-0.204
049960,2021.0,3.0,3182228550.0,73128892999.0,6810478758.0,2993799694.0,12745704373.0,7453891787.0,104339000000.0,111544000000.0,7204237697.0,0.026,173429940895.475,-0.072
051160,2021.0,3.0,0.0,144922000000.0,64017866847.0,1434457039.0,98366285306.0,-2197262723.0,88539018790.0,189720000000.0,101181000000.0,0.042,336568785411.547,-0.069
051490,2021.0,3.0,690367750.0,130990000000.0,120652000000.0,957827783.0,44080892999.0,4214665741.0,88767509901.0,222861000000.0,134094000000.0,0.032,141290041559.579,-0.129
052260,2021.0,3.0,1500000000.0,62184049122.0,36912615671.0,3340721084.0,25452935092.0,2625901085.0,146504000000.0,191093000000.0,44589272056.0,0.02,289500026342.196,-0.147
052690,2021.0,3.0,10728268128.0,220777000000.0,169521000000.0,-8309954908.0,88265242357.0,216533905.0,493791000000.0,679977000000.0,186186000000.0,0.051,1861313180358.88,-0.146
052860,2021.0,3.0,0.0,23034749852.0,16580279731.0,-1018724145.0,5269930422.0,-5476704836.0,42948067040.0,61304499182.0,18356432142.0,0.041,78596545831.1744,-0.053
053160,2021.0,3.0,244801700.0,46579475673.0,4732685013.0,-71195193.0,5783557769.0,934528457.0,56800600293.0,63760041519.0,6959441226.0,0.052,94500086033.9799,-0.152
053260,2021.0,3.0,1620299600.0,111152000000.0,32236118656.0,1937001264.0,61145437448.0,2876908545.0,118504000000.0,153595000000.0,35090740741.0,0.039,94536033311.4111,-0.239
053280,2021.0,3.0,3440000000.0,107433000000.0,156587000000.0,2952778249.0,162996000000.0,1039044249.0,380355000000.0,626435000000.0,246079000000.0,0.06,266249953677.67,-0.205
053610,2021.0,3.0,2930400000.0,168049000000.0,32284269886.0,8951273545.0,39281039280.0,36560912680.0,240437000000.0,275860000000.0,35423150023.0,0.031,288199977642.667,0.082
053690,2021.0,3.0,2826465000.0,135051000000.0,102546000000.0,6160069381.0,68794322369.0,4388407381.0,140063000000.0,259687000000.0,119624000000.0,0.033,118341440722.679,-0.098
053800,2021.0,3.0,7817204700.0,207174000000.0,67572897834.0,5746442761.0,50238055542.0,6292533708.0,246089000000.0,320850000000.0,74760532793.0,0.024,695962982341.486,-0.02
054040,2021.0,3.0,2292095100.0,91707707090.0,37776018786.0,5616334633.0,57154080996.0,5744639847.0,109899000000.0,150339000000.0,40440155978.0,0.043,69829759299.3684,-0.223
054090,2021.0,3.0,1746522975.0,106935000000.0,72714753916.0,-587557959.0,63299965190.0,790439027.0,95589164000.0,186439000000.0,90849911728.0,0.04,94845121267.5728,-0.146
054210,2021.0,3.0,1176438100.0,317132000000.0,302673000000.0,14298239309.0,248489000000.0,19321974198.0,201937000000.0,523776000000.0,321839000000.0,0.044,238496125133.246,0.311
054540,2021.0,3.0,1680000000.0,62401493398.0,30513503929.0,576909824.0,15047002889.0,1728472533.0,82422318962.0,116045000000.0,33622817347.0,0.036,65390027126.2538,-0.176
054800,2021.0,3.0,7393523690.0,543228000000.0,210241000000.0,9425465174.0,146202000000.0,31635313520.0,704309000000.0,940845000000.0,236537000000.0,0.023,140212083091.394,-0.03
056700,2021.0,3.0,1450554550.0,85851088654.0,69060945115.0,2055626876.0,68319203063.0,2200001183.0,100511000000.0,182552000000.0,82041457767.0,0.04,101244520735.439,-0.213
058730,2021.0,3.0,36000000.0,158894000000.0,106999000000.0,4845340289.0,101107000000.0,-2399914613.0,124047000000.0,298540000000.0,174493000000.0,0.048,107071052355.194,-0.197
059090,2021.0,3.0,2079422450.0,260585000000.0,158018000000.0,17219386737.0,93841110579.0,6166454263.0,339845000000.0,648692000000.0,308846000000.0,0.035,499581153974.477,0.069
060380,2021.0,3.0,1120000000.0,95472014703.0,53431601120.0,7774712480.0,60008322184.0,15421053007.0,72045516797.0,145226000000.0,73180191553.0,0.039,73874947531.0345,-0.07
061040,2021.0,3.0,0.0,165012000000.0,53494611245.0,3339430699.0,95586777014.0,6356782353.0,210584000000.0,271290000000.0,60706228641.0,0.027,191572780438.349,-0.252
061970,2021.0,3.0,2188955100.0,233133000000.0,195195000000.0,16510602390.0,129421000000.0,35623550668.0,330924000000.0,673484000000.0,342560000000.0,0.034,534172075041.032,-0.122
065690,2021.0,3.0,1986731250.0,63109631676.0,24113802302.0,509141579.0,23884128626.0,7686552359.0,78933466949.0,147473000000.0,68539159368.0,0.032,40883533321.7948,-0.271
065710,2021.0,3.0,5140922000.0,71098923357.0,25341683775.0,2515483450.0,14422980033.0,10106136068.0,79278163122.0,105597000000.0,26318502960.0,0.037,108149917651.799,-0.215
066590,2021.0,3.0,0.0,95590413864.0,159781000000.0,-1703789574.0,77920932994.0,-1931796264.0,86224791884.0,260355000000.0,174130000000.0,0.034,200054365438.955,-0.099
066620,2021.0,3.0,2199259520.0,110205000000.0,94475255847.0,4095828627.0,70537573979.0,3515389116.0,189510000000.0,293140000000.0,103629000000.0,0.033,153375008151.008,-0.208
067080,2021.0,3.0,2622770400.0,60200924105.0,82698706083.0,1260885615.0,30058608388.0,4416512582.0,88857039531.0,188145000000.0,99288050694.0,0.029,194544052183.843,-0.173
067290,2021.0,3.0,0.0,30833644669.0,34137947873.0,1985539577.0,26019943094.0,580727831.0,55728655323.0,91471929821.0,35743274498.0,0.025,177263516422.278,-0.21
068790,2021.0,3.0,2443926400.0,238125000000.0,123546000000.0,7979079287.0,59359724874.0,29895619519.0,274186000000.0,398869000000.0,124683000000.0,0.028,168079678332.074,-0.049
069260,2021.0,3.0,38370877000.0,497175000000.0,160988000000.0,18323330071.0,229728000000.0,64769021287.0,708850000000.0,904622000000.0,195772000000.0,0.039,1185478885231.01,0.264
069640,2021.0,3.0,0.0,117322000000.0,87815513723.0,-4547569128.0,40831878769.0,-4743578464.0,73252913939.0,165038000000.0,91785293398.0,0.078,157155972499.749,-0.552
072020,2021.0,3.0,690108090.0,42809642196.0,12309185631.0,1247106002.0,9561270853.0,5257924899.0,92117696101.0,112907000000.0,20789669218.0,0.022,150192516688.842,-0.153
072950,2021.0,3.0,295260542.0,49721792055.0,11811470987.0,559974318.0,18843905846.0,2510299528.0,65211146246.0,80604595377.0,15393449131.0,0.04,46021253859.2586,-0.171
073110,2021.0,3.0,1284450800.0,117603000000.0,99582959097.0,-1238428252.0,24442421496.0,2923562971.0,99690052050.0,223525000000.0,123835000000.0,0.032,79794919805.0232,-0.218
075180,2021.0,3.0,2880000000.0,146911000000.0,20850162660.0,-1941565966.0,28354635851.0,11751325329.0,233270000000.0,261542000000.0,28272358800.0,0.038,111168000000.0,-0.169
075580,2021.0,3.0,8328116100.0,162320000000.0,183782000000.0,3094386435.0,48335273481.0,23765372100.0,193108000000.0,497625000000.0,304516000000.0,0.032,342802158933.333,-0.195
075970,2021.0,3.0,1609116000.0,67351521907.0,44513599834.0,1162875306.0,23806000616.0,3687347687.0,80162333519.0,132684000000.0,52521322583.0,0.037,100463886508.766,-0.257
078140,2021.0,3.0,550508200.0,97583596028.0,12831396949.0,2235534255.0,19835604339.0,7773487924.0,135147000000.0,155619000000.0,20471943860.0,0.031,100444478696.413,-0.211
078340,2021.0,3.0,18039100500.0,723623000000.0,147725000000.0,12930126999.0,113087000000.0,100076000000.0,1380880000000.0,1792290000000.0,411406000000.0,0.025,1258489500716.89,-0.228
079550,2021.0,3.0,19503000000.0,1727660000000.0,1667430000000.0,35481245615.0,458865000000.0,83018752761.0,739625000000.0,2794850000000.0,2055220000000.0,0.035,1144000452185.4,0.3
079940,2021.0,3.0,2328996540.0,139957000000.0,49207809983.0,8141044945.0,50082228479.0,7498749831.0,191310000000.0,275831000000.0,84520359827.0,0.034,173933482999.808,-0.238
079980,2021.0,3.0,10034006747.0,362850000000.0,325588000000.0,-2508054914.0,277973000000.0,13249881506.0,485767000000.0,852077000000.0,366310000000.0,0.037,346725258255.531,-0.142
080010,2021.0,3.0,891657600.0,59092371926.0,23783546026.0,1351096579.0,11740313749.0,4393586956.0,114336000000.0,152997000000.0,38660670866.0,0.03,74045952665.5677,-0.038
080420,2021.0,3.0,5492424.0,220175000000.0,341248000000.0,-2301828773.0,84274014473.0,-8093664656.0,369343000000.0,931684000000.0,562341000000.0,0.036,306928126795.294,-0.155
083450,2021.0,3.0,1325136750.0,133599000000.0,47274014847.0,12125962611.0,73365369944.0,31055248382.0,143406000000.0,197409000000.0,54002420710.0,0.037,238534086974.85,0.011
083550,2021.0,3.0,946172300.0,93067283713.0,35705080491.0,1535846271.0,36421676720.0,7099703076.0,124768000000.0,174110000000.0,49342102924.0,0.024,87817916431.279,-0.176
083930,2021.0,3.0,3955451400.0,175302000000.0,93788929446.0,1389278812.0,43177696110.0,7092134703.0,152310000000.0,250622000000.0,98312028655.0,0.043,197283729878.033,-0.105
084690,2021.0,3.0,25119845206.0,1850940000000.0,1063820000000.0,54346592858.0,1104870000000.0,112313000000.0,1439240000000.0,3480190000000.0,2040950000000.0,0.023,371178554396.787,-0.093
086060,2021.0,3.0,258317610.0,38693188934.0,10930671637.0,-70131086.0,15464277520.0,-686906760.0,44029641512.0,56392661384.0,12363019872.0,0.037,46238817177.6,-0.238
086670,2021.0,3.0,1221979350.0,102625000000.0,58771543129.0,-2011400237.0,22519045564.0,4086252067.0,81970477894.0,183728000000.0,101757000000.0,0.038,103570714251.636,-0.214
088910,2021.0,3.0,0.0,131114000000.0,28638105414.0,3117446147.0,81486067408.0,5444543442.0,193140000000.0,294739000000.0,101599000000.0,0.021,80078397372.9624,-0.162
089140,2021.0,3.0,0.0,41932825363.0,42248137660.0,-1490836350.0,3150977780.0,-1508381744.0,91433541960.0,136655000000.0,45221077306.0,0.099,349003529924.674,-0.125
090460,2021.0,3.0,7721550000.0,461117000000.0,367440000000.0,43713546560.0,333718000000.0,41774123134.0,368404000000.0,754509000000.0,386105000000.0,0.036,634144561944.958,-0.035
090470,2021.0,3.0,0.0,85331846113.0,31702781987.0,-781617414.0,20262780382.0,6319679102.0,120158000000.0,172053000000.0,51895483239.0,0.026,117442795380.995,-0.197
091580,2021.0,3.0,892121370.0,90272087163.0,86211499443.0,4850418061.0,53421619267.0,3989829041.0,94150426029.0,192291000000.0,98140186985.0,0.056,267112990492.444,0.081
091590,2021.0,3.0,1174000000.0,64431321942.0,16164181383.0,4591404546.0,27242168873.0,9686878412.0,151491000000.0,180287000000.0,28795888661.0,0.046,117165317304.008,-0.299
091700,2021.0,3.0,14521629600.0,365503000000.0,216163000000.0,26440781897.0,363525000000.0,63684082993.0,465093000000.0,695270000000.0,230177000000.0,0.019,546172299535.859,-0.065
092070,2021.0,3.0,2152365600.0,82896667866.0,42267203585.0,2491935691.0,35222109721.0,5467950581.0,139398000000.0,186836000000.0,47437988490.0,0.045,257473591713.365,-0.136
092130,2021.0,3.0,8430520000.0,66631356768.0,10794448759.0,2593022930.0,9085194387.0,2070039991.0,63625800543.0,74609952692.0,10984152149.0,0.015,245689425009.778,-0.037
092300,2021.0,3.0,1503071000.0,93836671084.0,87907007505.0,2595660224.0,48036962572.0,4852105959.0,72063563423.0,195994000000.0,123931000000.0,0.056,106248273093.284,0.014
092460,2021.0,3.0,1087702400.0,53416266455.0,40994197653.0,213559599.0,13161482462.0,2605794338.0,92095198809.0,176243000000.0,84148060753.0,0.034,101802510485.854,0.043
093190,2021.0,3.0,2458829700.0,131629000000.0,15653330063.0,5977017307.0,29427829220.0,7530315241.0,192760000000.0,216210000000.0,23450064182.0,0.036,115433379419.178,0.048
093320,2021.0,3.0,2437402000.0,92081948414.0,15651864779.0,4924302905.0,22467447958.0,13035141914.0,123811000000.0,153247000000.0,29436228188.0,0.027,220331808293.204,-0.358
093520,2021.0,3.0,1202808400.0,170955000000.0,113852000000.0,5676886341.0,31471591743.0,14326185378.0,69266895676.0,185648000000.0,116381000000.0,0.042,109908911527.128,-0.035
094480,2021.0,3.0,1703058530.0,243462000000.0,172159000000.0,1180251337.0,26435301747.0,-999303420.0,89747330631.0,290938000000.0,201191000000.0,0.044,229102271216.253,-0.246
094820,2021.0,3.0,4240674030.0,81673665910.0,35581082337.0,1076911655.0,33951435424.0,9979010198.0,107643000000.0,162106000000.0,54462301058.0,0.078,172651061679.158,0.06
096690,2021.0,3.0,23988.0,81640549662.0,42832799611.0,-2293913584.0,11198590520.0,-97009817141.0,140895000000.0,184307000000.0,43411873431.0,0.092,127715576165.671,-0.674
097520,2021.0,3.0,8816741000.0,294732000000.0,211897000000.0,7481874940.0,244665000000.0,21634580624.0,277543000000.0,509396000000.0,231853000000.0,0.025,720007364065.345,-0.132
098120,2021.0,3.0,207819150.0,31329543161.0,6843636518.0,3609416495.0,16741041343.0,6159587861.0,40449797341.0,49662122378.0,9212325037.0,0.052,67084024516.9231,0.084
099320,2021.0,3.0,2429570980.0,183612000000.0,20849467114.0,1218594956.0,17685523476.0,-23544793751.0,106938000000.0,223446000000.0,116508000000.0,0.035,701976750380.026,0.083
100250,2021.0,3.0,13310290301.0,138296000000.0,105165000000.0,2201864652.0,54624228834.0,13215670461.0,389229000000.0,556779000000.0,167550000000.0,0.021,172436788913.359,-0.067
101490,2021.0,3.0,1666421600.0,99319239820.0,19736330196.0,2116543626.0,23967773355.0,9040587477.0,171982000000.0,198488000000.0,26506659505.0,0.042,735784345876.135,-0.052
102710,2021.0,3.0,2138675400.0,205198000000.0,150442000000.0,13192385979.0,137375000000.0,18077871930.0,337993000000.0,536877000000.0,198884000000.0,0.031,436493255153.322,-0.088
104830,2021.0,3.0,2521600000.0,136920000000.0,63945417259.0,14257718981.0,79266241046.0,46683542365.0,385160000000.0,453402000000.0,68241944409.0,0.028,411020718375.323,-0.053
105740,2021.0,3.0,1267376390.0,69206359413.0,33612265933.0,1609701786.0,19074063249.0,3919154571.0,94166831669.0,151824000000.0,57657445633.0,0.037,137620733888.249,0.141
107590,2021.0,3.0,1379608642.0,147082000000.0,109457000000.0,8256379625.0,114506000000.0,35360661480.0,241828000000.0,429287000000.0,187459000000.0,0.022,296960091853.606,0.022
109860,2021.0,3.0,1931100000.0,43438314331.0,12623362502.0,-438833154.0,16713522998.0,7437822406.0,134287000000.0,151809000000.0,17522618266.0,0.029,103811203303.569,0.047
112610,2021.0,3.0,17285688000.0,1060960000000.0,431271000000.0,12836203726.0,214453000000.0,10272363752.0,1006270000000.0,1646550000000.0,640275000000.0,0.035,3276717415715.95,-0.068
114090,2021.0,3.0,0.0,221776000000.0,96847421365.0,-30998410143.0,25261130561.0,-78896631127.0,407494000000.0,587367000000.0,179873000000.0,0.026,1008247980547.22,-0.033
115570,2021.0,3.0,0.0,51472042801.0,49122792189.0,-833125133.0,23099144172.0,11109990874.0,68013914330.0,119189000000.0,51174618260.0,0.039,35810489684.5226,-0.233
119850,2021.0,3.0,783515000.0,78447119702.0,44529349476.0,1730252769.0,33819777565.0,1953797831.0,113454000000.0,161206000000.0,47752002774.0,0.029,75582722363.0769,-0.227
119860,2021.0,3.0,7775893200.0,139050000000.0,16983862206.0,8669869393.0,51315395517.0,21542143344.0,150517000000.0,169712000000.0,19195562287.0,0.046,1470197159922.07,0.09
120110,2021.0,3.0,30080740231.0,2130400000000.0,1941500000000.0,77307952549.0,1128590000000.0,186247000000.0,2540720000000.0,5381890000000.0,2841170000000.0,0.044,2746407653292.41,0.34
121600,2021.0,3.0,1055996400.0,82469883541.0,14340087215.0,1673990444.0,16291641453.0,6233620338.0,98508861703.0,119725000000.0,21215956002.0,0.055,490651535273.019,0.305
122450,2021.0,3.0,0.0,177131000000.0,160942000000.0,23090219878.0,78321059578.0,44641308003.0,296036000000.0,801835000000.0,505799000000.0,0.039,441119214737.349,-0.32
122690,2021.0,3.0,436249320.0,337667000000.0,574336000000.0,576872812.0,407415000000.0,2415165681.0,158855000000.0,867562000000.0,708707000000.0,0.039,58271232068.648,-0.075
122990,2021.0,3.0,6914133250.0,189976000000.0,63785127109.0,2538476930.0,97774804461.0,5659806318.0,355328000000.0,422454000000.0,67126959891.0,0.026,310056315459.623,-0.136
123040,2021.0,3.0,1733134250.0,573583000000.0,571598000000.0,16981688047.0,405539000000.0,41421113988.0,328840000000.0,1270280000000.0,941444000000.0,0.033,287646806679.673,-0.111
123410,2021.0,3.0,835231770.0,206251000000.0,185416000000.0,-2778826756.0,113132000000.0,-3120658660.0,141143000000.0,395353000000.0,254209000000.0,0.037,101063039597.767,-0.131
126600,2021.0,3.0,2027293500.0,138373000000.0,37299389335.0,6468336562.0,51582824680.0,7043474131.0,137613000000.0,175660000000.0,38046869345.0,0.046,425249464833.586,0.372
126700,2021.0,3.0,690184050.0,190879000000.0,77158150558.0,17247630684.0,103876000000.0,37892182912.0,177694000000.0,257053000000.0,79358994620.0,0.05,239820916851.925,-0.108
133750,2021.0,3.0,2207490040.0,42232526653.0,35086943090.0,3285845386.0,20082408519.0,8729149778.0,68377268097.0,110063000000.0,41685289059.0,0.047,105331926303.48,-0.285
136490,2021.0,3.0,2396928800.0,632768000000.0,661910000000.0,19807300443.0,422307000000.0,4686871362.0,428246000000.0,1227210000000.0,798960000000.0,0.033,342426300890.274,-0.142
138070,2021.0,3.0,649744519.0,60470536657.0,26242162238.0,1410321677.0,15529667943.0,2524127309.0,71113221928.0,113142000000.0,42028916647.0,0.052,63816783401.0196,-0.371
138080,2021.0,3.0,3184556100.0,113275000000.0,43209211305.0,1517714574.0,22192521229.0,2480243680.0,155147000000.0,201035000000.0,45888110100.0,0.024,377155298903.965,-0.173
140070,2021.0,3.0,1045740000.0,135995000000.0,66784995184.0,6043300406.0,57572637168.0,4488087772.0,149856000000.0,275050000000.0,125194000000.0,0.037,157014083388.104,-0.248
140520,2021.0,3.0,1999859300.0,151222000000.0,151268000000.0,1203994802.0,81465309907.0,2803448526.0,103706000000.0,260328000000.0,156623000000.0,0.036,75043347451.3525,-0.021
140860,2021.0,3.0,1194383960.0,81723531017.0,25999894331.0,4775370176.0,21590106267.0,9301687460.0,57374586915.0,109132000000.0,51757416063.0,0.033,758592846170.585,-0.098
143160,2021.0,3.0,3100103100.0,207432000000.0,57148788414.0,5817628312.0,58363245095.0,19795862196.0,237107000000.0,301145000000.0,64038338936.0,0.026,260944075463.23,-0.06
145720,2021.0,3.0,1724778200.0,239223000000.0,207058000000.0,15101085355.0,71170392186.0,14064554092.0,270842000000.0,567099000000.0,296257000000.0,0.04,846764809305.342,0.425
151860,2021.0,3.0,9810432230.0,1139380000000.0,906646000000.0,112745000000.0,964163000000.0,190477000000.0,1225110000000.0,3054240000000.0,1829130000000.0,0.063,584999384422.086,-0.329
160980,2021.0,3.0,3602788700.0,125486000000.0,64090369103.0,6124549800.0,44664179260.0,21515145734.0,147660000000.0,216463000000.0,68802671306.0,0.032,186804784630.691,-0.178
170030,2021.0,3.0,2013922944.0,105332000000.0,37372195459.0,2267251362.0,55022750675.0,8410758531.0,121016000000.0,161464000000.0,40447978684.0,0.023,115510147973.794,-0.178
183190,2021.0,3.0,4927704876.0,360436000000.0,244297000000.0,45696297848.0,223538000000.0,69341199794.0,888500000000.0,1966030000000.0,1077530000000.0,0.04,514246257280.494,0.234
183300,2021.0,3.0,3482603600.0,144108000000.0,72681637956.0,14951542697.0,66501973209.0,10822948285.0,209362000000.0,363113000000.0,153752000000.0,0.048,799195446807.588,0.369
189690,2021.0,3.0,760577000.0,19359715703.0,1482250032.0,-8862754.0,4331735077.0,100633865.0,56099870726.0,57856307709.0,1756436983.0,0.039,68544687130.4342,-0.23
189980,2021.0,3.0,353011980.0,55065955939.0,48636462325.0,3137327410.0,23052908815.0,2729854874.0,78867570315.0,132960000000.0,54092624093.0,0.056,126032722068.007,-0.268
192400,2021.0,3.0,20511734100.0,382657000000.0,127542000000.0,26619910036.0,169045000000.0,123154000000.0,864369000000.0,1040240000000.0,175869000000.0,0.027,778812781909.333,-0.067
192440,2021.0,3.0,7235798400.0,241733000000.0,44547153381.0,9998886480.0,94965342967.0,12867194432.0,373215000000.0,432698000000.0,59482886128.0,0.024,304601890406.826,-0.098
194370,2021.0,3.0,6199415100.0,357553000000.0,337536000000.0,24891405020.0,294543000000.0,28993714353.0,179879000000.0,548989000000.0,369110000000.0,0.049,292049623827.692,0.175
200670,2021.0,3.0,3762965490.0,105930000000.0,25315816126.0,3145863493.0,26396601890.0,2818535238.0,141521000000.0,206817000000.0,65295755189.0,0.04,382379396412.124,-0.062
203450,2021.0,3.0,932242440.0,37987974106.0,14520563612.0,-209631661.0,8838930276.0,287405934.0,35719639842.0,55165989221.0,19446349379.0,0.036,62826147066.6992,-0.095
210540,2021.0,3.0,2427887220.0,228987000000.0,110602000000.0,8482303916.0,97626817561.0,26054480905.0,219540000000.0,343856000000.0,124316000000.0,0.029,146302603867.287,-0.172
221980,2021.0,3.0,1910678500.0,57213367774.0,14597305490.0,1550079319.0,12361747193.0,6829500943.0,87280562852.0,105530000000.0,18249720573.0,0.02,66977604589.1534,-0.066
224110,2021.0,3.0,5581680900.0,51332580420.0,20240098191.0,2769691558.0,30216328005.0,5152263122.0,80715982101.0,103763000000.0,23046655132.0,0.042,147918151493.818,-0.021
227840,2021.0,3.0,4198418000.0,87360503407.0,16805955761.0,1697402522.0,33374840451.0,15710440703.0,198754000000.0,237703000000.0,38949267963.0,0.029,121951231778.595,-0.145
228850,2021.0,3.0,1573644000.0,187520000000.0,22168040400.0,6232497505.0,33064357746.0,3423299231.0,196371000000.0,236786000000.0,40415295434.0,0.035,229785497049.791,0.127
229640,2021.0,3.0,6879529907.0,411015000000.0,340785000000.0,5433467014.0,203001000000.0,11741199670.0,168118000000.0,527601000000.0,359483000000.0,0.028,262761247966.609,-0.097
237690,2021.0,3.0,0.0,246369000000.0,45899462391.0,7774228603.0,46295816698.0,7737065459.0,307829000000.0,487306000000.0,179477000000.0,0.043,1784953534757.21,-0.069
239610,2021.0,3.0,1999742400.0,77425255403.0,7207162951.0,3079304555.0,23406546035.0,2652872926.0,104466000000.0,112795000000.0,8329637309.0,0.02,190341722601.163,-0.086
241790,2021.0,3.0,3161419840.0,58660317200.0,17327348304.0,3009411065.0,23489873180.0,3230715893.0,83504746356.0,101952000000.0,18447413347.0,0.033,140036964230.186,-0.193
248170,2021.0,3.0,912948470.0,155498000000.0,57985407255.0,8331853494.0,89520353741.0,20389852597.0,211662000000.0,298512000000.0,86850444147.0,0.029,216079917504.756,-0.277
900070,2021.0,3.0,2558100.0,542260629.0,148591674.0,17758968.0,182482722.0,20338908.0,584612628.0,817562964.0,232950336.0,0.056,56431162368.0,-0.112
000020,2021.0,4.0,4969391400.0,220199000000.0,66461302426.0,22496350976.0,293018000000.0,19582802208.0,360133000000.0,447804000000.0,87671267145.0,0.063,407799326726.849,-0.234
000220,2021.0,4.0,1851214480.0,98887921935.0,30014748584.0,1200168223.0,115655000000.0,-920289067.0,128685000000.0,192985000000.0,64300209429.0,0.049,133022601750.261,0.103
000240,2021.0,4.0,45850950720.0,630341000000.0,242029000000.0,228305000000.0,963300000000.0,200011000000.0,3735470000000.0,4081230000000.0,345761000000.0,0.029,1490483117974.64,-0.089
